BOM531816,PANORAMIC UNIVERSAL LTD.,<option value=',>,</option>,<option value='BOM531816|PANORAMIC UNIVERSAL LTD.'>PANORAMIC UNIVERSAL LTD.</option>
BOM500322,PANYAM CEMENTS &#38;amp; MINERAL INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM500322|PANYAM CEMENTS &#38;amp; MINERAL INDUSTRIES LTD.'>PANYAM CEMENTS &#38;amp; MINERAL INDUSTRIES LTD.</option>
BOM533211,Parabolic Drugs Ltd,<option value=',>,</option>,<option value='BOM533211|Parabolic Drugs Ltd'>Parabolic Drugs Ltd</option>
BOM539889,Parag Milk Foods Ltd,<option value=',>,</option>,<option value='BOM539889|Parag Milk Foods Ltd'>Parag Milk Foods Ltd</option>
BOM531255,PARAGON FINANCE LTD.,<option value=',>,</option>,<option value='BOM531255|PARAGON FINANCE LTD.'>PARAGON FINANCE LTD.</option>
BOM530555,PARAMOUNT COMMUNICATIONS LTD.-$,<option value=',>,</option>,<option value='BOM530555|PARAMOUNT COMMUNICATIONS LTD.-$'>PARAMOUNT COMMUNICATIONS LTD.-$</option>
BOM507970,PARAMOUNT COSMETICS (INDIA) LTD.,<option value=',>,</option>,<option value='BOM507970|PARAMOUNT COSMETICS (INDIA) LTD.'>PARAMOUNT COSMETICS (INDIA) LTD.</option>
BOM524689,PARENTERAL DRUGS (INDIA) LTD.-$,<option value=',>,</option>,<option value='BOM524689|PARENTERAL DRUGS (INDIA) LTD.-$'>PARENTERAL DRUGS (INDIA) LTD.-$</option>
BOM539481,Pariksha Fin- Invest- Lease Ltd,<option value=',>,</option>,<option value='BOM539481|Pariksha Fin- Invest- Lease Ltd'>Pariksha Fin- Invest- Lease Ltd</option>
BOM524628,PARKER AGROCHEM EXPORTS LTD.-$,<option value=',>,</option>,<option value='BOM524628|PARKER AGROCHEM EXPORTS LTD.-$'>PARKER AGROCHEM EXPORTS LTD.-$</option>
BOM532911,PARLE SOFTWARE LTD.,<option value=',>,</option>,<option value='BOM532911|PARLE SOFTWARE LTD.'>PARLE SOFTWARE LTD.</option>
BOM540359,Parmax Pharma Ltd,<option value=',>,</option>,<option value='BOM540359|Parmax Pharma Ltd'>Parmax Pharma Ltd</option>
BOM540467,Parmeshwari Silk Mills Ltd,<option value=',>,</option>,<option value='BOM540467|Parmeshwari Silk Mills Ltd'>Parmeshwari Silk Mills Ltd</option>
BOM538646,Parnami Credits Ltd,<option value=',>,</option>,<option value='BOM538646|Parnami Credits Ltd'>Parnami Credits Ltd</option>
BOM780017,Parnav Sports Academy Ltd,<option value=',>,</option>,<option value='BOM780017|Parnav Sports Academy Ltd'>Parnav Sports Academy Ltd</option>
BOM506128,PARNAX LAB LTD.,<option value=',>,</option>,<option value='BOM506128|PARNAX LAB LTD.'>PARNAX LAB LTD.</option>
BOM511702,PARSHARTI INVESTMENT LTD.,<option value=',>,</option>,<option value='BOM511702|PARSHARTI INVESTMENT LTD.'>PARSHARTI INVESTMENT LTD.</option>
BOM511176,PARSHWANATH CORPORATION LTD.,<option value=',>,</option>,<option value='BOM511176|PARSHWANATH CORPORATION LTD.'>PARSHWANATH CORPORATION LTD.</option>
BOM532780,PARSVNATH DEVELOPERS LTD.,<option value=',>,</option>,<option value='BOM532780|PARSVNATH DEVELOPERS LTD.'>PARSVNATH DEVELOPERS LTD.</option>
BOM526349,Parth Industries Limited,<option value=',>,</option>,<option value='BOM526349|Parth Industries Limited'>Parth Industries Limited</option>
BOM521080,PASARI SPINNING MILLS LTD.,<option value=',>,</option>,<option value='BOM521080|PASARI SPINNING MILLS LTD.'>PASARI SPINNING MILLS LTD.</option>
BOM500456,PASUPATI ACRYLON LTD.,<option value=',>,</option>,<option value='BOM500456|PASUPATI ACRYLON LTD.'>PASUPATI ACRYLON LTD.</option>
BOM511734,PASUPATI FINCAP LTD.,<option value=',>,</option>,<option value='BOM511734|PASUPATI FINCAP LTD.'>PASUPATI FINCAP LTD.</option>
BOM503092,PASUPATI SPG.&#38;amp; WVG.MILLS LTD.,<option value=',>,</option>,<option value='BOM503092|PASUPATI SPG.&#38;amp; WVG.MILLS LTD.'>PASUPATI SPG.&#38;amp; WVG.MILLS LTD.</option>
BOM539401,Patdiam Jewellery Ltd,<option value=',>,</option>,<option value='BOM539401|Patdiam Jewellery Ltd'>Patdiam Jewellery Ltd</option>
BOM531120,PATEL ENGINEERING LTD.-$,<option value=',>,</option>,<option value='BOM531120|PATEL ENGINEERING LTD.-$'>PATEL ENGINEERING LTD.-$</option>
BOM526381,PATEL INTEGRATED LOGISTICS LTD.-$,<option value=',>,</option>,<option value='BOM526381|PATEL INTEGRATED LOGISTICS LTD.-$'>PATEL INTEGRATED LOGISTICS LTD.-$</option>
BOM517417,PATELS AIRTEMP (INDIA) LTD.,<option value=',>,</option>,<option value='BOM517417|PATELS AIRTEMP (INDIA) LTD.'>PATELS AIRTEMP (INDIA) LTD.</option>
BOM524031,Patidar Buildcon Limited,<option value=',>,</option>,<option value='BOM524031|Patidar Buildcon Limited'>Patidar Buildcon Limited</option>
BOM514326,PATSPIN INDIA LTD.,<option value=',>,</option>,<option value='BOM514326|PATSPIN INDIA LTD.'>PATSPIN INDIA LTD.</option>
BOM539113,Paul Merchants Ltd,<option value=',>,</option>,<option value='BOM539113|Paul Merchants Ltd'>Paul Merchants Ltd</option>
BOM532742,PAUSHAK LTD.,<option value=',>,</option>,<option value='BOM532742|PAUSHAK LTD.'>PAUSHAK LTD.</option>
BOM535658,PAWANSUT HOLDINGS LTD.,<option value=',>,</option>,<option value='BOM535658|PAWANSUT HOLDINGS LTD.'>PAWANSUT HOLDINGS LTD.</option>
BOM532676,PBA INFRASTRUCTURE LTD.,<option value=',>,</option>,<option value='BOM532676|PBA INFRASTRUCTURE LTD.'>PBA INFRASTRUCTURE LTD.</option>
BOM514087,PBM POLYTEX LTD.-$,<option value=',>,</option>,<option value='BOM514087|PBM POLYTEX LTD.-$'>PBM POLYTEX LTD.-$</option>
BOM534809,PC JEWELLER LTD.,<option value=',>,</option>,<option value='BOM534809|PC JEWELLER LTD.'>PC JEWELLER LTD.</option>
BOM539267,PC Products India Ltd,<option value=',>,</option>,<option value='BOM539267|PC Products India Ltd'>PC Products India Ltd</option>
BOM517119,PCS TECHNOLOGY LTD.,<option value=',>,</option>,<option value='BOM517119|PCS TECHNOLOGY LTD.'>PCS TECHNOLOGY LTD.</option>
BOM538730,PDS Multinational Fashions Ltd,<option value=',>,</option>,<option value='BOM538730|PDS Multinational Fashions Ltd'>PDS Multinational Fashions Ltd</option>
BOM532808,Pearl Global Industries Limited,<option value=',>,</option>,<option value='BOM532808|Pearl Global Industries Limited'>Pearl Global Industries Limited</option>
BOM523260,PEARL POLYMERS LTD.,<option value=',>,</option>,<option value='BOM523260|PEARL POLYMERS LTD.'>PEARL POLYMERS LTD.</option>
BOM539273,Pecos Hotels and Pubs Ltd,<option value=',>,</option>,<option value='BOM539273|Pecos Hotels and Pubs Ltd'>Pecos Hotels and Pubs Ltd</option>
BOM524136,PEE CEE COSMA SOPE LTD.,<option value=',>,</option>,<option value='BOM524136|PEE CEE COSMA SOPE LTD.'>PEE CEE COSMA SOPE LTD.</option>
BOM531352,PEETI SECURITIES LTD.,<option value=',>,</option>,<option value='BOM531352|PEETI SECURITIES LTD.'>PEETI SECURITIES LTD.</option>
BOM503031,PENINSULA LAND LTD.,<option value=',>,</option>,<option value='BOM503031|PENINSULA LAND LTD.'>PENINSULA LAND LTD.</option>
BOM539333,Pennar Engineered Building Systems Ltd,<option value=',>,</option>,<option value='BOM539333|Pennar Engineered Building Systems Ltd'>Pennar Engineered Building Systems Ltd</option>
BOM513228,PENNAR INDUSTRIES LTD.-$,<option value=',>,</option>,<option value='BOM513228|PENNAR INDUSTRIES LTD.-$'>PENNAR INDUSTRIES LTD.-$</option>
BOM524210,PENTOKEY ORGANY (INDIA) LTD.,<option value=',>,</option>,<option value='BOM524210|PENTOKEY ORGANY (INDIA) LTD.'>PENTOKEY ORGANY (INDIA) LTD.</option>
BOM501144,PEOPLES INVESTMENTS LTD.,<option value=',>,</option>,<option value='BOM501144|PEOPLES INVESTMENTS LTD.'>PEOPLES INVESTMENTS LTD.</option>
BOM521062,Perfect-Octave Media Projects Ltd,<option value=',>,</option>,<option value='BOM521062|Perfect-Octave Media Projects Ltd'>Perfect-Octave Media Projects Ltd</option>
BOM526435,PERFECTPAC LTD.,<option value=',>,</option>,<option value='BOM526435|PERFECTPAC LTD.'>PERFECTPAC LTD.</option>
BOM504132,PERMANENT MAGNETS LTD.-$,<option value=',>,</option>,<option value='BOM504132|PERMANENT MAGNETS LTD.-$'>PERMANENT MAGNETS LTD.-$</option>
BOM533179,PERSISTENT SYSTEMS LTD.,<option value=',>,</option>,<option value='BOM533179|PERSISTENT SYSTEMS LTD.'>PERSISTENT SYSTEMS LTD.</option>
BOM517172,Pervasive Commodities Ltd,<option value=',>,</option>,<option value='BOM517172|Pervasive Commodities Ltd'>Pervasive Commodities Ltd</option>
BOM524046,PET PLASTICS LTD.,<option value=',>,</option>,<option value='BOM524046|PET PLASTICS LTD.'>PET PLASTICS LTD.</option>
BOM530381,PETRON ENGINEERING CONSTRUCTION LTD.,<option value=',>,</option>,<option value='BOM530381|PETRON ENGINEERING CONSTRUCTION LTD.'>PETRON ENGINEERING CONSTRUCTION LTD.</option>
BOM532522,PETRONET LNG LTD.,<option value=',>,</option>,<option value='BOM532522|PETRONET LNG LTD.'>PETRONET LNG LTD.</option>
BOM500680,PFIZER LTD.,<option value=',>,</option>,<option value='BOM500680|PFIZER LTD.'>PFIZER LTD.</option>
BOM531769,PFL INFOTECH LTD.,<option value=',>,</option>,<option value='BOM531769|PFL INFOTECH LTD.'>PFL INFOTECH LTD.</option>
BOM533581,PG ELECTROPLAST LTD.,<option value=',>,</option>,<option value='BOM533581|PG ELECTROPLAST LTD.'>PG ELECTROPLAST LTD.</option>
BOM526747,PG FOILS LTD.,<option value=',>,</option>,<option value='BOM526747|PG FOILS LTD.'>PG FOILS LTD.</option>
BOM531281,PG INDUSTRY LTD.,<option value=',>,</option>,<option value='BOM531281|PG INDUSTRY LTD.'>PG INDUSTRY LTD.</option>
BOM500143,PH CAPITAL LTD.,<option value=',>,</option>,<option value='BOM500143|PH CAPITAL LTD.'>PH CAPITAL LTD.</option>
BOM512026,PH TRADING LTD.,<option value=',>,</option>,<option value='BOM512026|PH TRADING LTD.'>PH TRADING LTD.</option>
BOM523620,PHAARMASIA LTD.,<option value=',>,</option>,<option value='BOM523620|PHAARMASIA LTD.'>PHAARMASIA LTD.</option>
BOM524572,PHARMAIDS PHARMACEUTICALS LTD.,<option value=',>,</option>,<option value='BOM524572|PHARMAIDS PHARMACEUTICALS LTD.'>PHARMAIDS PHARMACEUTICALS LTD.</option>
BOM506590,PHILLIPS CARBON BLACK LTD.,<option value=',>,</option>,<option value='BOM506590|PHILLIPS CARBON BLACK LTD.'>PHILLIPS CARBON BLACK LTD.</option>
BOM526481,PHOENIX INTERNATIONAL LTD.,<option value=',>,</option>,<option value='BOM526481|PHOENIX INTERNATIONAL LTD.'>PHOENIX INTERNATIONAL LTD.</option>
BOM537839,Phoenix Township Ltd,<option value=',>,</option>,<option value='BOM537839|Phoenix Township Ltd'>Phoenix Township Ltd</option>
BOM509084,PHOTON CAPITAL ADVISORS LTD.,<option value=',>,</option>,<option value='BOM509084|PHOTON CAPITAL ADVISORS LTD.'>PHOTON CAPITAL ADVISORS LTD.</option>
BOM526588,PHOTOQUIP INDIA LTD.,<option value=',>,</option>,<option value='BOM526588|PHOTOQUIP INDIA LTD.'>PHOTOQUIP INDIA LTD.</option>
BOM524808,PHYTO CHEM (INDIA) LTD.,<option value=',>,</option>,<option value='BOM524808|PHYTO CHEM (INDIA) LTD.'>PHYTO CHEM (INDIA) LTD.</option>
BOM523642,PI Industries Ltd,<option value=',>,</option>,<option value='BOM523642|PI Industries Ltd'>PI Industries Ltd</option>
BOM530305,PICCADILY AGRO INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM530305|PICCADILY AGRO INDUSTRIES LTD.'>PICCADILY AGRO INDUSTRIES LTD.</option>
BOM507498,PICCADILY SUGAR &#38;amp; ALLIED INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM507498|PICCADILY SUGAR &#38;amp; ALLIED INDUSTRIES LTD.'>PICCADILY SUGAR &#38;amp; ALLIED INDUSTRIES LTD.</option>
BOM532355,PICTUREHOUSE MEDIA LTD.,<option value=',>,</option>,<option value='BOM532355|PICTUREHOUSE MEDIA LTD.'>PICTUREHOUSE MEDIA LTD.</option>
BOM500331,PIDILITE INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM500331|PIDILITE INDUSTRIES LTD.'>PIDILITE INDUSTRIES LTD.</option>
BOM500327,Pil Italica Lifestyle Ltd,<option value=',>,</option>,<option value='BOM500327|Pil Italica Lifestyle Ltd'>Pil Italica Lifestyle Ltd</option>
BOM539883,Pilani Investment and Industries Corporation Ltd,<option value=',>,</option>,<option value='BOM539883|Pilani Investment and Industries Corporation Ltd'>Pilani Investment and Industries Corporation Ltd</option>
BOM539007,Pincon Lifestyle Ltd,<option value=',>,</option>,<option value='BOM539007|Pincon Lifestyle Ltd'>Pincon Lifestyle Ltd</option>
BOM538771,Pincon Spirit Ltd,<option value=',>,</option>,<option value='BOM538771|Pincon Spirit Ltd'>Pincon Spirit Ltd</option>
BOM519439,PIONEER AGRO EXTRACTS LTD.,<option value=',>,</option>,<option value='BOM519439|PIONEER AGRO EXTRACTS LTD.'>PIONEER AGRO EXTRACTS LTD.</option>
BOM531879,PIONEER DISTILLERIES LTD.,<option value=',>,</option>,<option value='BOM531879|PIONEER DISTILLERIES LTD.'>PIONEER DISTILLERIES LTD.</option>
BOM514300,PIONEER EMBROIDERIES LTD.-$,<option value=',>,</option>,<option value='BOM514300|PIONEER EMBROIDERIES LTD.-$'>PIONEER EMBROIDERIES LTD.-$</option>
BOM507864,PIONEER INVESTCORP LTD.,<option value=',>,</option>,<option value='BOM507864|PIONEER INVESTCORP LTD.'>PIONEER INVESTCORP LTD.</option>
BOM500302,PIRAMAL ENTERPRISES LTD.,<option value=',>,</option>,<option value='BOM500302|PIRAMAL ENTERPRISES LTD.'>PIRAMAL ENTERPRISES LTD.</option>
BOM532979,Piramal Phytocare Limited,<option value=',>,</option>,<option value='BOM532979|Piramal Phytocare Limited'>Piramal Phytocare Limited</option>
BOM530683,PITHAMPUR POLY PRODUCTS LTD.,<option value=',>,</option>,<option value='BOM530683|PITHAMPUR POLY PRODUCTS LTD.'>PITHAMPUR POLY PRODUCTS LTD.</option>
BOM513519,PITTI LAMINATIONS LTD.-$,<option value=',>,</option>,<option value='BOM513519|PITTI LAMINATIONS LTD.-$'>PITTI LAMINATIONS LTD.-$</option>
BOM500333,PIX TRANSMISSIONS LTD.,<option value=',>,</option>,<option value='BOM500333|PIX TRANSMISSIONS LTD.'>PIX TRANSMISSIONS LTD.</option>
BOM523105,PLANTER POLYSACKS LTD.,<option value=',>,</option>,<option value='BOM523105|PLANTER POLYSACKS LTD.'>PLANTER POLYSACKS LTD.</option>
BOM523648,PLASTIBLENDS INDIA LTD.-$,<option value=',>,</option>,<option value='BOM523648|PLASTIBLENDS INDIA LTD.-$'>PLASTIBLENDS INDIA LTD.-$</option>
BOM534060,PMC Fincorp Limited,<option value=',>,</option>,<option value='BOM534060|PMC Fincorp Limited'>PMC Fincorp Limited</option>
BOM532366,PNB GILTS LTD.,<option value=',>,</option>,<option value='BOM532366|PNB GILTS LTD.'>PNB GILTS LTD.</option>
BOM540173,PNB Housing Finance Ltd,<option value=',>,</option>,<option value='BOM540173|PNB Housing Finance Ltd'>PNB Housing Finance Ltd</option>
BOM539150,PNC Infratech Ltd,<option value=',>,</option>,<option value='BOM539150|PNC Infratech Ltd'>PNC Infratech Ltd</option>
BOM532803,POCHIRAJU INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM532803|POCHIRAJU INDUSTRIES LTD.'>POCHIRAJU INDUSTRIES LTD.</option>
BOM539195,POCL Enterprises Ltd,<option value=',>,</option>,<option value='BOM539195|POCL Enterprises Ltd'>POCL Enterprises Ltd</option>
BOM523628,Poddar Housing and Development Ltd,<option value=',>,</option>,<option value='BOM523628|Poddar Housing and Development Ltd'>Poddar Housing and Development Ltd</option>
BOM524570,PODDAR PIGMENTS LTD.-$,<option value=',>,</option>,<option value='BOM524570|PODDAR PIGMENTS LTD.-$'>PODDAR PIGMENTS LTD.-$</option>
BOM532486,POKARNA LTD.,<option value=',>,</option>,<option value='BOM532486|POKARNA LTD.'>POKARNA LTD.</option>
BOM532254,Polaris Consulting &#38;amp; Services Limited,<option value=',>,</option>,<option value='BOM532254|Polaris Consulting &#38;amp; Services Limited'>Polaris Consulting &#38;amp; Services Limited</option>
BOM540717,Polo Queen Industrial and Fintech Ltd,<option value=',>,</option>,<option value='BOM540717|Polo Queen Industrial and Fintech Ltd'>Polo Queen Industrial and Fintech Ltd</option>
BOM507645,POLSON LTD.,<option value=',>,</option>,<option value='BOM507645|POLSON LTD.'>POLSON LTD.</option>
BOM531768,POLY MEDICURE LTD.,<option value=',>,</option>,<option value='BOM531768|POLY MEDICURE LTD.'>POLY MEDICURE LTD.</option>
BOM506605,POLYCHEM LTD.,<option value=',>,</option>,<option value='BOM506605|POLYCHEM LTD.'>POLYCHEM LTD.</option>
BOM531397,POLYCON INTERNATIONAL LTD.,<option value=',>,</option>,<option value='BOM531397|POLYCON INTERNATIONAL LTD.'>POLYCON INTERNATIONAL LTD.</option>
BOM514486,POLYGENTA TECHNOLOGIES LTD.,<option value=',>,</option>,<option value='BOM514486|POLYGENTA TECHNOLOGIES LTD.'>POLYGENTA TECHNOLOGIES LTD.</option>
BOM531454,POLYLINK POLYMERS (INDIA) LTD.,<option value=',>,</option>,<option value='BOM531454|POLYLINK POLYMERS (INDIA) LTD.'>POLYLINK POLYMERS (INDIA) LTD.</option>
BOM537573,Polymac Thermoformers Ltd,<option value=',>,</option>,<option value='BOM537573|Polymac Thermoformers Ltd'>Polymac Thermoformers Ltd</option>
BOM526043,POLYMECHPLAST MACHINES LTD.,<option value=',>,</option>,<option value='BOM526043|POLYMECHPLAST MACHINES LTD.'>POLYMECHPLAST MACHINES LTD.</option>
BOM524051,POLYPLEX CORPORATION LTD.,<option value=',>,</option>,<option value='BOM524051|POLYPLEX CORPORATION LTD.'>POLYPLEX CORPORATION LTD.</option>
BOM539354,Polyspin Exports Ltd,<option value=',>,</option>,<option value='BOM539354|Polyspin Exports Ltd'>Polyspin Exports Ltd</option>
BOM512481,POLYTEX INDIA LTD.,<option value=',>,</option>,<option value='BOM512481|POLYTEX INDIA LTD.'>POLYTEX INDIA LTD.</option>
BOM532626,PONDY OXIDES &#38;amp; CHEMICALS LTD.,<option value=',>,</option>,<option value='BOM532626|PONDY OXIDES &#38;amp; CHEMICALS LTD.'>PONDY OXIDES &#38;amp; CHEMICALS LTD.</option>
BOM532460,PONNI SUGARS (ERODE) LTD.,<option value=',>,</option>,<option value='BOM532460|PONNI SUGARS (ERODE) LTD.'>PONNI SUGARS (ERODE) LTD.</option>
BOM532011,POOJA ENTERTAINMENT AND FILMS LTD.,<option value=',>,</option>,<option value='BOM532011|POOJA ENTERTAINMENT AND FILMS LTD.'>POOJA ENTERTAINMENT AND FILMS LTD.</option>
BOM540727,Poojawestern Metaliks Ltd,<option value=',>,</option>,<option value='BOM540727|Poojawestern Metaliks Ltd'>Poojawestern Metaliks Ltd</option>
BOM519359,POONA DAL &#38;amp; OIL INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM519359|POONA DAL &#38;amp; OIL INDUSTRIES LTD.'>POONA DAL &#38;amp; OIL INDUSTRIES LTD.</option>
BOM531870,POPULAR ESTATE MANAGEMENT LTD.,<option value=',>,</option>,<option value='BOM531870|POPULAR ESTATE MANAGEMENT LTD.'>POPULAR ESTATE MANAGEMENT LTD.</option>
BOM532933,PORWAL AUTO COMPONENTS LTD.,<option value=',>,</option>,<option value='BOM532933|PORWAL AUTO COMPONENTS LTD.'>PORWAL AUTO COMPONENTS LTD.</option>
BOM532810,POWER FINANCE CORPORATION LTD.,<option value=',>,</option>,<option value='BOM532810|POWER FINANCE CORPORATION LTD.'>POWER FINANCE CORPORATION LTD.</option>
BOM532898,POWER GRID CORPORATION OF INDIA LTD.,<option value=',>,</option>,<option value='BOM532898|POWER GRID CORPORATION OF INDIA LTD.'>POWER GRID CORPORATION OF INDIA LTD.</option>
BOM539302,Power Mech Projects Ltd,<option value=',>,</option>,<option value='BOM539302|Power Mech Projects Ltd'>Power Mech Projects Ltd</option>
BOM538731,Powerhouse Gym &#38;amp; Wellness Ltd,<option value=',>,</option>,<option value='BOM538731|Powerhouse Gym &#38;amp; Wellness Ltd'>Powerhouse Gym &#38;amp; Wellness Ltd</option>
BOM532934,PPAP Automotive Limited,<option value=',>,</option>,<option value='BOM532934|PPAP Automotive Limited'>PPAP Automotive Limited</option>
BOM539351,Prabhat Dairy Ltd,<option value=',>,</option>,<option value='BOM539351|Prabhat Dairy Ltd'>Prabhat Dairy Ltd</option>
BOM540027,Prabhat Telecoms (India) Ltd,<option value=',>,</option>,<option value='BOM540027|Prabhat Telecoms (India) Ltd'>Prabhat Telecoms (India) Ltd</option>
BOM506042,PRABHU STEEL INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM506042|PRABHU STEEL INDUSTRIES LTD.'>PRABHU STEEL INDUSTRIES LTD.</option>
BOM513532,PRADEEP METALS LTD.,<option value=',>,</option>,<option value='BOM513532|PRADEEP METALS LTD.'>PRADEEP METALS LTD.</option>
BOM533178,Pradip Overseas Ltd,<option value=',>,</option>,<option value='BOM533178|Pradip Overseas Ltd'>Pradip Overseas Ltd</option>
BOM500192,PRAG BOSIMI SYNTHETICS LTD.,<option value=',>,</option>,<option value='BOM500192|PRAG BOSIMI SYNTHETICS LTD.'>PRAG BOSIMI SYNTHETICS LTD.</option>
BOM522205,PRAJ INDUSTRIES LTD.,<option value=',>,</option>,<option value='BOM522205|PRAJ INDUSTRIES LTD.'>PRAJ INDUSTRIES LTD.</option>
BOM531746,PRAJAY ENGINEERS SYNDICATE LTD.,<option value=',>,</option>,<option value='BOM531746|PRAJAY ENGINEERS SYNDICATE LTD.'>PRAJAY ENGINEERS SYNDICATE LTD.</option>
BOM533605,PRAKASH CONSTROWELL LTD.,<option value=',>,</option>,<option value='BOM533605|PRAKASH CONSTROWELL LTD.'>PRAKASH CONSTROWELL LTD.</option>
BOM531437,Prakash Woollen &#38;amp; Synthetic Mills Ltd,<option value=',>,</option>,<option value='BOM531437|Prakash Woollen &#38;amp; Synthetic Mills Ltd'>Prakash Woollen &#38;amp; Synthetic Mills Ltd</option>
BOM531172,PRANAVADITYA SPINNING MILLS LTD.,<option value=',>,</option>,<option value='BOM531172|PRANAVADITYA SPINNING MILLS LTD.'>PRANAVADITYA SPINNING MILLS LTD.</option>
BOM519014,PRASHANT INDIA LTD.,<option value=',>,</option>,<option value='BOM519014|PRASHANT INDIA LTD.'>PRASHANT INDIA LTD.</option>
